images,label
pcrcocci.82.jpg,Coccidiosis
salmo.630.jpg,Salmonella
cocci.1996.jpg,Coccidiosis
cocci.1490.jpg,Coccidiosis
healthy.976.jpg,Healthy
salmo.50.jpg,Salmonella
cocci.2066.jpg,Coccidiosis
salmo.955.jpg,Salmonella
pcrcocci.324.jpg,Coccidiosis
pcrncd.183.jpg,New Castle Disease
salmo.608.jpg,Salmonella
healthy.990.jpg,Healthy
cocci.1103.jpg,Coccidiosis
salmo.1596.jpg,Salmonella
healthy.1833.jpg,Healthy
salmo.2069.jpg,Salmonella
cocci.685.jpg,Coccidiosis
salmo.1593.jpg,Salmonella
salmo.1137.jpg,Salmonella
healthy.995.jpg,Healthy
cocci.538.jpg,Coccidiosis
healthy.254.jpg,Healthy
pcrhealthy.262.jpg,Healthy
cocci.2037.jpg,Coccidiosis
healthy.815.jpg,Healthy
healthy.1840.jpg,Healthy
cocci.658.jpg,Coccidiosis
cocci.1940.jpg,Coccidiosis
ncd.299.jpg,New Castle Disease
healthy.1675.jpg,Healthy
pcrcocci.63.jpg,Coccidiosis
cocci.60.jpg,Coccidiosis
ncd.198.jpg,New Castle Disease
salmo.1182.jpg,Salmonella
salmo.282.jpg,Salmonella
pcrhealthy.289.jpg,Healthy
healthy.1305.jpg,Healthy
pcrcocci.267.jpg,Coccidiosis
healthy.867.jpg,Healthy
ncd.259.jpg,New Castle Disease
cocci.1349.jpg,Coccidiosis
healthy.994.jpg,Healthy
cocci.68.jpg,Coccidiosis
pcrcocci.220.jpg,Coccidiosis
pcrcocci.313.jpg,Coccidiosis
cocci.1383.jpg,Coccidiosis
salmo.1767.jpg,Salmonella
salmo.764.jpg,Salmonella
salmo.1922.jpg,Salmonella
healthy.256.jpg,Healthy
cocci.1432.jpg,Coccidiosis
healthy.145.jpg,Healthy
cocci.1193.jpg,Coccidiosis
salmo.1658.jpg,Salmonella
cocci.345.jpg,Coccidiosis
healthy.971.jpg,Healthy
healthy.1621.jpg,Healthy
healthy.1341.jpg,Healthy
salmo.2032.jpg,Salmonella
healthy.332.jpg,Healthy
salmo.1884.jpg,Salmonella
salmo.1163.jpg,Salmonella
pcrsalmo.284.jpg,Salmonella
healthy.314.jpg,Healthy
cocci.1892.jpg,Coccidiosis
salmo.1941.jpg,Salmonella
pcrhealthy.92.jpg,Healthy
pcrsalmo.277.jpg,Salmonella
healthy.814.jpg,Healthy
pcrhealthy.110.jpg,Healthy
cocci.1907.jpg,Coccidiosis
cocci.902.jpg,Coccidiosis
pcrcocci.5.jpg,Coccidiosis
healthy.636.jpg,Healthy
cocci.910.jpg,Coccidiosis
salmo.829.jpg,Salmonella
cocci.1703.jpg,Coccidiosis
salmo.1944.jpg,Salmonella
salmo.450.jpg,Salmonella
cocci.1910.jpg,Coccidiosis
ncd.326.jpg,New Castle Disease
pcrcocci.201.jpg,Coccidiosis
healthy.1228.jpg,Healthy
cocci.1877.jpg,Coccidiosis
cocci.1660.jpg,Coccidiosis
pcrsalmo.40.jpg,Salmonella
salmo.682.jpg,Salmonella
pcrcocci.189.jpg,Coccidiosis
pcrhealthy.325.jpg,Healthy
healthy.474.jpg,Healthy
cocci.458.jpg,Coccidiosis
pcrcocci.254.jpg,Coccidiosis
salmo.1620.jpg,Salmonella
healthy.381.jpg,Healthy
cocci.960.jpg,Coccidiosis
cocci.697.jpg,Coccidiosis
cocci.861.jpg,Coccidiosis
pcrncd.7.jpg,New Castle Disease
healthy.956.jpg,Healthy
healthy.926.jpg,Healthy
ncd.288.jpg,New Castle Disease
pcrncd.164.jpg,New Castle Disease
cocci.912.jpg,Coccidiosis
salmo.1063.jpg,Salmonella
healthy.1420.jpg,Healthy
pcrcocci.180.jpg,Coccidiosis
cocci.1594.jpg,Coccidiosis
salmo.1565.jpg,Salmonella
salmo.1520.jpg,Salmonella
cocci.1419.jpg,Coccidiosis
healthy.644.jpg,Healthy
cocci.2019.jpg,Coccidiosis
pcrncd.151.jpg,New Castle Disease
cocci.1664.jpg,Coccidiosis
healthy.319.jpg,Healthy
cocci.948.jpg,Coccidiosis
salmo.844.jpg,Salmonella
healthy.1309.jpg,Healthy
cocci.1497.jpg,Coccidiosis
healthy.555.jpg,Healthy
cocci.1725.jpg,Coccidiosis
salmo.1456.jpg,Salmonella
pcrcocci.203.jpg,Coccidiosis
cocci.1089.jpg,Coccidiosis
salmo.529.jpg,Salmonella
pcrhealthy.132.jpg,Healthy
healthy.1716.jpg,Healthy
healthy.1801.jpg,Healthy
cocci.1943.jpg,Coccidiosis
cocci.1297.jpg,Coccidiosis
pcrcocci.132.jpg,Coccidiosis
cocci.767.jpg,Coccidiosis
healthy.184.jpg,Healthy
salmo.2210.jpg,Salmonella
pcrhealthy.212.jpg,Healthy
salmo.1995.jpg,Salmonella
ncd.276.jpg,New Castle Disease
healthy.335.jpg,Healthy
salmo.1539.jpg,Salmonella
cocci.1603.jpg,Coccidiosis
salmo.2155.jpg,Salmonella
salmo.1052.jpg,Salmonella
healthy.1780.jpg,Healthy
salmo.2099.jpg,Salmonella
salmo.527.jpg,Salmonella
cocci.1479.jpg,Coccidiosis
salmo.1054.jpg,Salmonella
healthy.1315.jpg,Healthy
healthy.789.jpg,Healthy
ncd.339.jpg,New Castle Disease
salmo.1946.jpg,Salmonella
cocci.928.jpg,Coccidiosis
cocci.1975.jpg,Coccidiosis
cocci.1634.jpg,Coccidiosis
cocci.553.jpg,Coccidiosis
cocci.1588.jpg,Coccidiosis
salmo.179.jpg,Salmonella
cocci.2004.jpg,Coccidiosis
salmo.570.jpg,Salmonella
cocci.2051.jpg,Coccidiosis
salmo.1398.jpg,Salmonella
cocci.34.jpg,Coccidiosis
salmo.1534.jpg,Salmonella
healthy.768.jpg,Healthy
healthy.1342.jpg,Healthy
healthy.1210.jpg,Healthy
cocci.1430.jpg,Coccidiosis
pcrsalmo.246.jpg,Salmonella
cocci.1966.jpg,Coccidiosis
salmo.1702.jpg,Salmonella
healthy.829.jpg,Healthy
healthy.1773.jpg,Healthy
ncd.46.jpg,New Castle Disease
cocci.376.jpg,Coccidiosis
salmo.517.jpg,Salmonella
cocci.109.jpg,Coccidiosis
pcrncd.73.jpg,New Castle Disease
salmo.1446.jpg,Salmonella
salmo.2096.jpg,Salmonella
healthy.1739.jpg,Healthy
salmo.1449.jpg,Salmonella
cocci.21.jpg,Coccidiosis
healthy.732.jpg,Healthy
healthy.1678.jpg,Healthy
cocci.326.jpg,Coccidiosis
salmo.807.jpg,Salmonella
salmo.2051.jpg,Salmonella
pcrcocci.341.jpg,Coccidiosis
salmo.706.jpg,Salmonella
cocci.966.jpg,Coccidiosis
healthy.1131.jpg,Healthy
pcrsalmo.288.jpg,Salmonella
pcrncd.138.jpg,New Castle Disease
cocci.1014.jpg,Coccidiosis
ncd.175.jpg,New Castle Disease
pcrhealthy.346.jpg,Healthy
cocci.673.jpg,Coccidiosis
healthy.2044.jpg,Healthy
cocci.908.jpg,Coccidiosis
salmo.1747.jpg,Salmonella
salmo.696.jpg,Salmonella
salmo.607.jpg,Salmonella
healthy.1188.jpg,Healthy
salmo.939.jpg,Salmonella
cocci.1106.jpg,Coccidiosis
pcrsalmo.124.jpg,Salmonella
pcrsalmo.3.jpg,Salmonella
healthy.1677.jpg,Healthy
healthy.1908.jpg,Healthy
healthy.395.jpg,Healthy
salmo.1853.jpg,Salmonella
healthy.1578.jpg,Healthy
salmo.1547.jpg,Salmonella
ncd.4.jpg,New Castle Disease
cocci.645.jpg,Coccidiosis
cocci.1823.jpg,Coccidiosis
salmo.775.jpg,Salmonella
salmo.1321.jpg,Salmonella
cocci.230.jpg,Coccidiosis
cocci.166.jpg,Coccidiosis
salmo.623.jpg,Salmonella
cocci.374.jpg,Coccidiosis
cocci.1114.jpg,Coccidiosis
healthy.531.jpg,Healthy
cocci.1656.jpg,Coccidiosis
healthy.1957.jpg,Healthy
salmo.585.jpg,Salmonella
pcrsalmo.125.jpg,Salmonella
salmo.783.jpg,Salmonella
salmo.1024.jpg,Salmonella
cocci.459.jpg,Coccidiosis
salmo.2038.jpg,Salmonella
salmo.645.jpg,Salmonella
salmo.558.jpg,Salmonella
healthy.1818.jpg,Healthy
healthy.1580.jpg,Healthy
salmo.419.jpg,Salmonella
ncd.333.jpg,New Castle Disease
salmo.895.jpg,Salmonella
salmo.337.jpg,Salmonella
salmo.1660.jpg,Salmonella
salmo.1007.jpg,Salmonella
cocci.78.jpg,Coccidiosis
healthy.1788.jpg,Healthy
healthy.1396.jpg,Healthy
salmo.960.jpg,Salmonella
healthy.943.jpg,Healthy
cocci.1585.jpg,Coccidiosis
salmo.113.jpg,Salmonella
cocci.807.jpg,Coccidiosis
healthy.1989.jpg,Healthy
healthy.602.jpg,Healthy
healthy.1715.jpg,Healthy
cocci.993.jpg,Coccidiosis
salmo.2125.jpg,Salmonella
salmo.656.jpg,Salmonella
salmo.894.jpg,Salmonella
healthy.1343.jpg,Healthy
salmo.111.jpg,Salmonella
salmo.1754.jpg,Salmonella
healthy.809.jpg,Healthy
cocci.1079.jpg,Coccidiosis
pcrncd.33.jpg,New Castle Disease
healthy.1409.jpg,Healthy
pcrsalmo.45.jpg,Salmonella
salmo.1491.jpg,Salmonella
cocci.847.jpg,Coccidiosis
cocci.515.jpg,Coccidiosis
cocci.1372.jpg,Coccidiosis
cocci.103.jpg,Coccidiosis
salmo.34.jpg,Salmonella
cocci.721.jpg,Coccidiosis
cocci.1871.jpg,Coccidiosis
healthy.2049.jpg,Healthy
salmo.472.jpg,Salmonella
salmo.447.jpg,Salmonella
salmo.1851.jpg,Salmonella
ncd.231.jpg,New Castle Disease
healthy.1144.jpg,Healthy
salmo.400.jpg,Salmonella
healthy.327.jpg,Healthy
cocci.88.jpg,Coccidiosis
healthy.1595.jpg,Healthy
cocci.129.jpg,Coccidiosis
healthy.1763.jpg,Healthy
salmo.1104.jpg,Salmonella
healthy.77.jpg,Healthy
healthy.1525.jpg,Healthy
cocci.779.jpg,Coccidiosis
cocci.1471.jpg,Coccidiosis
healthy.1899.jpg,Healthy
healthy.1692.jpg,Healthy
healthy.802.jpg,Healthy
pcrsalmo.103.jpg,Salmonella
cocci.1708.jpg,Coccidiosis
pcrncd.26.jpg,New Castle Disease
cocci.1154.jpg,Coccidiosis
cocci.1819.jpg,Coccidiosis
healthy.1390.jpg,Healthy
pcrsalmo.110.jpg,Salmonella
cocci.605.jpg,Coccidiosis
salmo.562.jpg,Salmonella
cocci.663.jpg,Coccidiosis
healthy.1904.jpg,Healthy
pcrcocci.91.jpg,Coccidiosis
healthy.633.jpg,Healthy
cocci.896.jpg,Coccidiosis
salmo.2037.jpg,Salmonella
salmo.1417.jpg,Salmonella
healthy.746.jpg,Healthy
salmo.1103.jpg,Salmonella
salmo.2123.jpg,Salmonella
healthy.1109.jpg,Healthy
cocci.1325.jpg,Coccidiosis
cocci.415.jpg,Coccidiosis
pcrhealthy.136.jpg,Healthy
cocci.1464.jpg,Coccidiosis
healthy.383.jpg,Healthy
pcrhealthy.341.jpg,Healthy
cocci.1983.jpg,Coccidiosis
cocci.1110.jpg,Coccidiosis
salmo.1692.jpg,Salmonella
healthy.719.jpg,Healthy
salmo.2194.jpg,Salmonella
cocci.836.jpg,Coccidiosis
pcrsalmo.80.jpg,Salmonella
salmo.417.jpg,Salmonella
healthy.866.jpg,Healthy
salmo.1489.jpg,Salmonella
healthy.73.jpg,Healthy
pcrhealthy.269.jpg,Healthy
cocci.1245.jpg,Coccidiosis
cocci.1845.jpg,Coccidiosis
salmo.1761.jpg,Salmonella
pcrhealthy.37.jpg,Healthy
salmo.718.jpg,Salmonella
healthy.1208.jpg,Healthy
cocci.2033.jpg,Coccidiosis
salmo.420.jpg,Salmonella
cocci.1905.jpg,Coccidiosis
salmo.1937.jpg,Salmonella
salmo.1199.jpg,Salmonella
healthy.546.jpg,Healthy
healthy.1382.jpg,Healthy
pcrsalmo.36.jpg,Salmonella
cocci.220.jpg,Coccidiosis
pcrsalmo.6.jpg,Salmonella
salmo.58.jpg,Salmonella
cocci.1546.jpg,Coccidiosis
pcrhealthy.55.jpg,Healthy
salmo.993.jpg,Salmonella
healthy.865.jpg,Healthy
pcrsalmo.250.jpg,Salmonella
pcrhealthy.237.jpg,Healthy
cocci.397.jpg,Coccidiosis
healthy.1027.jpg,Healthy
salmo.1132.jpg,Salmonella
pcrcocci.115.jpg,Coccidiosis
salmo.280.jpg,Salmonella
pcrhealthy.68.jpg,Healthy
salmo.553.jpg,Salmonella
healthy.1815.jpg,Healthy
salmo.2007.jpg,Salmonella
pcrcocci.89.jpg,Coccidiosis
cocci.181.jpg,Coccidiosis
healthy.341.jpg,Healthy
healthy.1269.jpg,Healthy
healthy.711.jpg,Healthy
salmo.147.jpg,Salmonella
healthy.295.jpg,Healthy
cocci.961.jpg,Coccidiosis
salmo.726.jpg,Salmonella
healthy.1203.jpg,Healthy
salmo.854.jpg,Salmonella
healthy.1274.jpg,Healthy
salmo.1493.jpg,Salmonella
cocci.834.jpg,Coccidiosis
cocci.1425.jpg,Coccidiosis
healthy.1683.jpg,Healthy
cocci.303.jpg,Coccidiosis
salmo.463.jpg,Salmonella
salmo.906.jpg,Salmonella
salmo.694.jpg,Salmonella
healthy.11.jpg,Healthy
pcrsalmo.230.jpg,Salmonella
cocci.239.jpg,Coccidiosis
healthy.1392.jpg,Healthy
salmo.2273.jpg,Salmonella
ncd.13.jpg,New Castle Disease
healthy.1674.jpg,Healthy
healthy.960.jpg,Healthy
salmo.776.jpg,Salmonella
cocci.217.jpg,Coccidiosis
cocci.95.jpg,Coccidiosis
pcrncd.160.jpg,New Castle Disease
salmo.1676.jpg,Salmonella
salmo.1252.jpg,Salmonella
salmo.118.jpg,Salmonella
cocci.1562.jpg,Coccidiosis
cocci.1946.jpg,Coccidiosis
healthy.1481.jpg,Healthy
cocci.1150.jpg,Coccidiosis
cocci.797.jpg,Coccidiosis
salmo.1340.jpg,Salmonella
healthy.1456.jpg,Healthy
ncd.17.jpg,New Castle Disease
healthy.38.jpg,Healthy
cocci.699.jpg,Coccidiosis
salmo.141.jpg,Salmonella
cocci.1422.jpg,Coccidiosis
cocci.447.jpg,Coccidiosis
salmo.2240.jpg,Salmonella
salmo.2211.jpg,Salmonella
healthy.651.jpg,Healthy
cocci.1365.jpg,Coccidiosis
cocci.1855.jpg,Coccidiosis
cocci.451.jpg,Coccidiosis
salmo.759.jpg,Salmonella
pcrsalmo.94.jpg,Salmonella
healthy.1551.jpg,Healthy
cocci.1957.jpg,Coccidiosis
pcrhealthy.42.jpg,Healthy
healthy.1849.jpg,Healthy
healthy.1920.jpg,Healthy
salmo.2121.jpg,Salmonella
salmo.1811.jpg,Salmonella
healthy.1007.jpg,Healthy
healthy.1729.jpg,Healthy
salmo.1980.jpg,Salmonella
ncd.162.jpg,New Castle Disease
salmo.2171.jpg,Salmonella
healthy.1046.jpg,Healthy
salmo.1294.jpg,Salmonella
healthy.961.jpg,Healthy
healthy.127.jpg,Healthy
pcrsalmo.171.jpg,Salmonella
cocci.1159.jpg,Coccidiosis
cocci.706.jpg,Coccidiosis
pcrhealthy.66.jpg,Healthy
healthy.1006.jpg,Healthy
healthy.1526.jpg,Healthy
cocci.897.jpg,Coccidiosis
cocci.149.jpg,Coccidiosis
cocci.281.jpg,Coccidiosis
pcrhealthy.199.jpg,Healthy
healthy.935.jpg,Healthy
pcrhealthy.115.jpg,Healthy
healthy.1313.jpg,Healthy
salmo.2105.jpg,Salmonella
healthy.1459.jpg,Healthy
pcrsalmo.30.jpg,Salmonella
cocci.707.jpg,Coccidiosis
salmo.1936.jpg,Salmonella
salmo.1638.jpg,Salmonella
pcrsalmo.113.jpg,Salmonella
healthy.1319.jpg,Healthy
cocci.1608.jpg,Coccidiosis
salmo.1359.jpg,Salmonella
healthy.736.jpg,Healthy
healthy.1844.jpg,Healthy
healthy.1838.jpg,Healthy
salmo.937.jpg,Salmonella
healthy.216.jpg,Healthy
healthy.786.jpg,Healthy
cocci.1711.jpg,Coccidiosis
pcrhealthy.86.jpg,Healthy
healthy.913.jpg,Healthy
healthy.441.jpg,Healthy
ncd.90.jpg,New Castle Disease
cocci.627.jpg,Coccidiosis
pcrsalmo.57.jpg,Salmonella
cocci.1933.jpg,Coccidiosis
healthy.604.jpg,Healthy
healthy.310.jpg,Healthy
salmo.1374.jpg,Salmonella
healthy.597.jpg,Healthy
cocci.1637.jpg,Coccidiosis
salmo.134.jpg,Salmonella
salmo.848.jpg,Salmonella
healthy.1166.jpg,Healthy
healthy.348.jpg,Healthy
cocci.1716.jpg,Coccidiosis
cocci.296.jpg,Coccidiosis
salmo.2236.jpg,Salmonella
healthy.1179.jpg,Healthy
cocci.791.jpg,Coccidiosis
cocci.1782.jpg,Coccidiosis
cocci.1867.jpg,Coccidiosis
cocci.61.jpg,Coccidiosis
pcrcocci.204.jpg,Coccidiosis
pcrcocci.169.jpg,Coccidiosis
pcrhealthy.74.jpg,Healthy
cocci.131.jpg,Coccidiosis
healthy.834.jpg,Healthy
pcrcocci.27.jpg,Coccidiosis
cocci.378.jpg,Coccidiosis
salmo.811.jpg,Salmonella
salmo.1502.jpg,Salmonella
salmo.1459.jpg,Salmonella
cocci.1775.jpg,Coccidiosis
salmo.1125.jpg,Salmonella
cocci.920.jpg,Coccidiosis
cocci.2102.jpg,Coccidiosis
healthy.808.jpg,Healthy
salmo.1581.jpg,Salmonella
healthy.263.jpg,Healthy
healthy.759.jpg,Healthy
pcrncd.149.jpg,New Castle Disease
salmo.72.jpg,Salmonella
salmo.972.jpg,Salmonella
pcrncd.32.jpg,New Castle Disease
healthy.1384.jpg,Healthy
cocci.48.jpg,Coccidiosis
pcrhealthy.116.jpg,Healthy
pcrsalmo.89.jpg,Salmonella
salmo.1439.jpg,Salmonella
healthy.336.jpg,Healthy
pcrcocci.338.jpg,Coccidiosis
salmo.1950.jpg,Salmonella
cocci.659.jpg,Coccidiosis
healthy.218.jpg,Healthy
ncd.73.jpg,New Castle Disease
cocci.389.jpg,Coccidiosis
healthy.1965.jpg,Healthy
pcrcocci.153.jpg,Coccidiosis
ncd.123.jpg,New Castle Disease
healthy.360.jpg,Healthy
healthy.1561.jpg,Healthy
salmo.163.jpg,Salmonella
pcrcocci.11.jpg,Coccidiosis
pcrhealthy.215.jpg,Healthy
pcrhealthy.173.jpg,Healthy
salmo.1238.jpg,Salmonella
cocci.1968.jpg,Coccidiosis
pcrhealthy.279.jpg,Healthy
pcrsalmo.209.jpg,Salmonella
healthy.1473.jpg,Healthy
salmo.1026.jpg,Salmonella
salmo.2073.jpg,Salmonella
healthy.1587.jpg,Healthy
cocci.1233.jpg,Coccidiosis
healthy.1380.jpg,Healthy
ncd.39.jpg,New Castle Disease
salmo.212.jpg,Salmonella
ncd.298.jpg,New Castle Disease
salmo.1408.jpg,Salmonella
pcrcocci.335.jpg,Coccidiosis
cocci.2048.jpg,Coccidiosis
healthy.1332.jpg,Healthy
salmo.951.jpg,Salmonella
salmo.559.jpg,Salmonella
cocci.1689.jpg,Coccidiosis
healthy.1348.jpg,Healthy
pcrsalmo.215.jpg,Salmonella
salmo.276.jpg,Salmonella
pcrcocci.249.jpg,Coccidiosis
salmo.819.jpg,Salmonella
cocci.1756.jpg,Coccidiosis
healthy.744.jpg,Healthy
cocci.647.jpg,Coccidiosis
cocci.150.jpg,Coccidiosis
healthy.895.jpg,Healthy
healthy.1995.jpg,Healthy
salmo.1626.jpg,Salmonella
healthy.652.jpg,Healthy
salmo.516.jpg,Salmonella
pcrncd.93.jpg,New Castle Disease
healthy.1505.jpg,Healthy
cocci.1802.jpg,Coccidiosis
cocci.1627.jpg,Coccidiosis
salmo.1879.jpg,Salmonella
healthy.1044.jpg,Healthy
cocci.1765.jpg,Coccidiosis
healthy.2029.jpg,Healthy
cocci.1344.jpg,Coccidiosis
salmo.1588.jpg,Salmonella
healthy.509.jpg,Healthy
cocci.2069.jpg,Coccidiosis
healthy.1912.jpg,Healthy
healthy.852.jpg,Healthy
healthy.2001.jpg,Healthy
ncd.255.jpg,New Castle Disease
salmo.632.jpg,Salmonella
salmo.1039.jpg,Salmonella
healthy.753.jpg,Healthy
healthy.1693.jpg,Healthy
healthy.591.jpg,Healthy
cocci.1331.jpg,Coccidiosis
pcrcocci.87.jpg,Coccidiosis
healthy.438.jpg,Healthy
pcrhealthy.99.jpg,Healthy
pcrcocci.97.jpg,Coccidiosis
salmo.1722.jpg,Salmonella
healthy.409.jpg,Healthy
cocci.962.jpg,Coccidiosis
healthy.765.jpg,Healthy
healthy.1120.jpg,Healthy
pcrsalmo.289.jpg,Salmonella
salmo.376.jpg,Salmonella
cocci.1953.jpg,Coccidiosis
salmo.2.jpg,Salmonella
salmo.980.jpg,Salmonella
pcrsalmo.122.jpg,Salmonella
healthy.642.jpg,Healthy
healthy.853.jpg,Healthy
cocci.1397.jpg,Coccidiosis
healthy.1897.jpg,Healthy
healthy.623.jpg,Healthy
cocci.853.jpg,Coccidiosis
salmo.14.jpg,Salmonella
salmo.1657.jpg,Salmonella
healthy.818.jpg,Healthy
salmo.590.jpg,Salmonella
salmo.247.jpg,Salmonella
healthy.430.jpg,Healthy
pcrsalmo.204.jpg,Salmonella
cocci.1271.jpg,Coccidiosis
pcrncd.158.jpg,New Castle Disease
cocci.355.jpg,Coccidiosis
healthy.2019.jpg,Healthy
pcrhealthy.334.jpg,Healthy
healthy.359.jpg,Healthy
healthy.1549.jpg,Healthy
cocci.562.jpg,Coccidiosis
cocci.714.jpg,Coccidiosis
healthy.1328.jpg,Healthy
pcrsalmo.139.jpg,Salmonella
salmo.2270.jpg,Salmonella
healthy.62.jpg,Healthy
salmo.1629.jpg,Salmonella
healthy.1751.jpg,Healthy
healthy.137.jpg,Healthy
salmo.2119.jpg,Salmonella
cocci.1601.jpg,Coccidiosis
salmo.1152.jpg,Salmonella
pcrcocci.244.jpg,Coccidiosis
pcrhealthy.273.jpg,Healthy
pcrncd.38.jpg,New Castle Disease
cocci.731.jpg,Coccidiosis
healthy.758.jpg,Healthy
healthy.840.jpg,Healthy
pcrsalmo.81.jpg,Salmonella
salmo.1166.jpg,Salmonella
pcrhealthy.170.jpg,Healthy
healthy.95.jpg,Healthy
cocci.1308.jpg,Coccidiosis
pcrhealthy.79.jpg,Healthy
healthy.980.jpg,Healthy
cocci.1835.jpg,Coccidiosis
cocci.2061.jpg,Coccidiosis
salmo.1005.jpg,Salmonella
healthy.307.jpg,Healthy
healthy.749.jpg,Healthy
healthy.1116.jpg,Healthy
healthy.244.jpg,Healthy
pcrncd.17.jpg,New Castle Disease
healthy.1978.jpg,Healthy
salmo.1976.jpg,Salmonella
salmo.206.jpg,Salmonella
salmo.2103.jpg,Salmonella
salmo.2257.jpg,Salmonella
salmo.45.jpg,Salmonella
cocci.1115.jpg,Coccidiosis
salmo.849.jpg,Salmonella
ncd.211.jpg,New Castle Disease
pcrsalmo.341.jpg,Salmonella
salmo.2097.jpg,Salmonella
pcrhealthy.19.jpg,Healthy
healthy.1443.jpg,Healthy
ncd.42.jpg,New Castle Disease
cocci.1203.jpg,Coccidiosis
salmo.812.jpg,Salmonella
pcrncd.162.jpg,New Castle Disease
cocci.1747.jpg,Coccidiosis
healthy.273.jpg,Healthy
cocci.294.jpg,Coccidiosis
healthy.892.jpg,Healthy
pcrcocci.129.jpg,Coccidiosis
healthy.1339.jpg,Healthy
healthy.514.jpg,Healthy
healthy.1517.jpg,Healthy
cocci.1473.jpg,Coccidiosis
cocci.1315.jpg,Coccidiosis
salmo.1333.jpg,Salmonella
cocci.1521.jpg,Coccidiosis
healthy.525.jpg,Healthy
healthy.1108.jpg,Healthy
cocci.396.jpg,Coccidiosis
pcrhealthy.89.jpg,Healthy
cocci.2053.jpg,Coccidiosis
cocci.1414.jpg,Coccidiosis
pcrcocci.84.jpg,Coccidiosis
cocci.1590.jpg,Coccidiosis
pcrsalmo.150.jpg,Salmonella
cocci.980.jpg,Coccidiosis
salmo.959.jpg,Salmonella
healthy.2045.jpg,Healthy
pcrhealthy.87.jpg,Healthy
cocci.554.jpg,Coccidiosis
salmo.13.jpg,Salmonella
healthy.102.jpg,Healthy
healthy.1742.jpg,Healthy
healthy.1118.jpg,Healthy
salmo.2077.jpg,Salmonella
salmo.958.jpg,Salmonella
healthy.1731.jpg,Healthy
cocci.1552.jpg,Coccidiosis
cocci.1008.jpg,Coccidiosis
salmo.2208.jpg,Salmonella
cocci.1575.jpg,Coccidiosis
healthy.1597.jpg,Healthy
salmo.388.jpg,Salmonella
salmo.242.jpg,Salmonella
pcrsalmo.185.jpg,Salmonella
cocci.1363.jpg,Coccidiosis
pcrncd.185.jpg,New Castle Disease
cocci.1264.jpg,Coccidiosis
healthy.251.jpg,Healthy
salmo.195.jpg,Salmonella
healthy.685.jpg,Healthy
cocci.1301.jpg,Coccidiosis
healthy.807.jpg,Healthy
cocci.687.jpg,Coccidiosis
cocci.593.jpg,Coccidiosis
pcrcocci.9.jpg,Coccidiosis
healthy.885.jpg,Healthy
cocci.981.jpg,Coccidiosis
cocci.1659.jpg,Coccidiosis
salmo.1568.jpg,Salmonella
salmo.2043.jpg,Salmonella
healthy.338.jpg,Healthy
pcrhealthy.267.jpg,Healthy
cocci.1684.jpg,Coccidiosis
salmo.1461.jpg,Salmonella
salmo.1908.jpg,Salmonella
pcrcocci.29.jpg,Coccidiosis
salmo.624.jpg,Salmonella
cocci.1626.jpg,Coccidiosis
cocci.532.jpg,Coccidiosis
healthy.821.jpg,Healthy
cocci.427.jpg,Coccidiosis
cocci.1200.jpg,Coccidiosis
pcrcocci.199.jpg,Coccidiosis
healthy.1059.jpg,Healthy
pcrncd.153.jpg,New Castle Disease
cocci.1204.jpg,Coccidiosis
cocci.344.jpg,Coccidiosis
cocci.509.jpg,Coccidiosis
healthy.1628.jpg,Healthy
salmo.1531.jpg,Salmonella
healthy.1531.jpg,Healthy
pcrcocci.303.jpg,Coccidiosis
pcrsalmo.191.jpg,Salmonella
salmo.176.jpg,Salmonella
salmo.1003.jpg,Salmonella
salmo.148.jpg,Salmonella
cocci.817.jpg,Coccidiosis
salmo.1478.jpg,Salmonella
pcrcocci.194.jpg,Coccidiosis
salmo.1172.jpg,Salmonella
cocci.358.jpg,Coccidiosis
pcrsalmo.74.jpg,Salmonella
cocci.1300.jpg,Coccidiosis
salmo.1751.jpg,Salmonella
salmo.1285.jpg,Salmonella
healthy.1557.jpg,Healthy
healthy.635.jpg,Healthy
salmo.908.jpg,Salmonella
ncd.286.jpg,New Castle Disease
healthy.670.jpg,Healthy
healthy.1063.jpg,Healthy
pcrcocci.172.jpg,Coccidiosis
salmo.444.jpg,Salmonella
salmo.2217.jpg,Salmonella
ncd.354.jpg,New Castle Disease
salmo.1386.jpg,Salmonella
pcrcocci.182.jpg,Coccidiosis
salmo.1189.jpg,Salmonella
healthy.1760.jpg,Healthy
pcrcocci.262.jpg,Coccidiosis
healthy.1049.jpg,Healthy
healthy.1634.jpg,Healthy
salmo.1541.jpg,Salmonella
salmo.1092.jpg,Salmonella
healthy.308.jpg,Healthy
cocci.1941.jpg,Coccidiosis
pcrcocci.222.jpg,Coccidiosis
pcrsalmo.102.jpg,Salmonella
ncd.131.jpg,New Castle Disease
salmo.484.jpg,Salmonella
cocci.79.jpg,Coccidiosis
healthy.1466.jpg,Healthy
cocci.1524.jpg,Coccidiosis
healthy.1051.jpg,Healthy
cocci.141.jpg,Coccidiosis
salmo.1066.jpg,Salmonella
healthy.1959.jpg,Healthy
healthy.657.jpg,Healthy
cocci.749.jpg,Coccidiosis
healthy.1993.jpg,Healthy
cocci.91.jpg,Coccidiosis
cocci.1874.jpg,Coccidiosis
cocci.1163.jpg,Coccidiosis
salmo.243.jpg,Salmonella
